0 1.44032 1.44032 2 1 0
0.024287 1.45473 1.45473 1 1 0
0.0303038 1.45836 1.45836 1 1 0
0.0362986 1.46199 1.46199 1 1 0
0.0422715 1.46562 1.46562 1 1 0
0.0482224 1.46927 1.46927 1 1 0
0.0541513 1.47292 1.47292 1 1 0
0.0600584 1.47658 1.47658 1 1 0
0.0659435 1.48025 1.48025 1 1 0
0.0718068 1.48392 1.48392 1 1 0
0.0776481 1.48761 1.48761 1 1 0
0.0834676 1.49129 1.49129 1 1 0
0.0892652 1.49499 1.49499 1 1 0
0.0950411 1.49869 1.49869 1 1 0
0.100795 1.5024 1.5024 1 1 0
0.106527 1.50612 1.50612 1 1 0
0.112238 1.50984 1.50984 1 1 0
0.117926 1.51357 1.51357 1 1 0
0.123593 1.51731 1.51731 1 1 0
0.129239 1.52105 1.52105 1 1 0
0.134862 1.5248 1.5248 1 1 0
0.140464 1.52856 1.52856 1 1 0
0.146045 1.53233 1.53233 1 1 0
0.151604 1.5361 1.5361 1 1 0
0.157141 1.53987 1.53987 1 1 0
0.162657 1.54366 1.54366 1 1 0
0.168151 1.54745 1.54745 1 1 0
0.173624 1.55124 1.55124 1 1 0
0.179075 1.55504 1.55504 1 1 0
0.184505 1.55885 1.55885 1 1 0
0.189914 1.56267 1.56267 1 1 0
0.195301 1.56649 1.56649 1 1 0
0.200668 1.57032 1.57032 1 1 0
0.206013 1.57415 1.57415 1 1 0
0.211336 1.57799 1.57799 1 1 0
0.216639 1.58184 1.58184 1 1 0
0.221921 1.58569 1.58569 1 1 0
0.227181 1.58955 1.58955 1 1 0
0.232421 1.59341 1.59341 1 1 0
0.237639 1.59728 1.59728 1 1 0
0.242837 1.60115 1.60115 1 1 0
0.248014 1.60503 1.60503 1 1 0
0.25317 1.60892 1.60892 1 1 0
0.258305 1.61281 1.61281 1 1 0
0.26342 1.61671 1.61671 1 1 0
0.268514 1.62061 1.62061 1 1 0
0.273587 1.62452 1.62452 1 1 0
0.27864 1.62844 1.62844 1 1 0
0.283672 1.63236 1.63236 1 1 0
0.288684 1.63628 1.63628 1 1 0
0.293675 1.64021 1.64021 1 1 0
0.298647 1.64415 1.64415 1 1 0
0.303597 1.64809 1.64809 1 1 0
0.308528 1.65203 1.65203 1 1 0
0.313438 1.65599 1.65599 1 1 0
0.318329 1.65994 1.65994 1 1 0
0.323199 1.6639 1.6639 1 1 0
0.328049 1.66787 1.66787 1 1 0
0.33288 1.67184 1.67184 1 1 0
0.33769 1.67582 1.67582 1 1 0
0.342481 1.6798 1.6798 1 1 0
0.347252 1.68379 1.68379 1 1 0
0.352003 1.68778 1.68778 1 1 0
0.356735 1.69177 1.69177 1 1 0
0.361447 1.69578 1.69578 1 1 0
0.36614 1.69978 1.69978 1 1 0
0.370813 1.70379 1.70379 1 1 0
0.375467 1.70781 1.70781 1 1 0
0.380101 1.71182 1.71182 1 1 0
0.384716 1.71585 1.71585 1 1 0
0.389312 1.71988 1.71988 1 1 0
0.393889 1.72391 1.72391 1 1 0
0.398447 1.72795 1.72795 1 1 0
0.402986 1.73199 1.73199 1 1 0
0.407506 1.73604 1.73604 1 1 0
0.412007 1.74009 1.74009 1 1 0
0.41649 1.74414 1.74414 1 1 0
0.420954 1.7482 1.7482 1 1 0
0.425399 1.75226 1.75226 1 1 0
0.429825 1.75633 1.75633 1 1 0
0.434233 1.7604 1.7604 1 1 0
0.438623 1.76448 1.76448 1 1 0
0.442994 1.76856 1.76856 1 1 0
0.447347 1.77264 1.77264 1 1 0
0.451682 1.77673 1.77673 1 1 0
0.455998 1.78082 1.78082 1 1 0
0.460297 1.78492 1.78492 1 1 0
0.464577 1.78902 1.78902 1 1 0
0.46884 1.79312 1.79312 1 1 0
0.473084 1.79723 1.79723 1 1 0
0.477311 1.80134 1.80134 1 1 0
0.48152 1.80545 1.80545 1 1 0
0.485712 1.80957 1.80957 1 1 0
0.489886 1.81369 1.81369 1 1 0
0.494042 1.81782 1.81782 1 1 0
0.498181 1.82195 1.82195 1 1 0
0.502302 1.82608 1.82608 1 1 0
0.506407 1.83022 1.83022 1 1 0
0.510494 1.83436 1.83436 1 1 0
0.514564 1.8385 1.8385 1 1 0
0.518616 1.84265 1.84265 1 1 0
0.522652 1.8468 1.8468 1 1 0
0.526671 1.85095 1.85095 1 1 0
0.530673 1.85511 1.85511 1 1 0
0.534658 1.85927 1.85927 1 1 0
0.538626 1.86343 1.86343 1 1 0
0.542578 1.8676 1.8676 1 1 0
0.546513 1.87177 1.87177 1 1 0
0.550432 1.87594 1.87594 1 1 0
0.554334 1.88012 1.88012 1 1 0
0.55822 1.8843 1.8843 1 1 0
0.56209 1.88848 1.88848 1 1 0
0.565943 1.89267 1.89267 1 1 0
0.56978 1.89685 1.89685 1 1 0
0.573601 1.90105 1.90105 1 1 0
0.577406 1.90524 1.90524 1 1 0
0.581196 1.90944 1.90944 1 1 0
0.584969 1.91364 1.91364 1 1 0
0.588726 1.91784 1.91784 1 1 0
0.592468 1.92205 1.92205 1 1 0
0.596194 1.92626 1.92626 1 1 0
0.599905 1.93047 1.93047 1 1 0
0.6036 1.93469 1.93469 1 1 0
0.60728 1.93891 1.93891 1 1 0
0.610944 1.94313 1.94313 1 1 0
0.614593 1.94735 1.94735 1 1 0
0.618227 1.95158 1.95158 1 1 0
0.621845 1.9558 1.9558 1 1 0
0.625449 1.96004 1.96004 1 1 0
0.629037 1.96427 1.96427 1 1 0
0.632611 1.96851 1.96851 1 1 0
0.63617 1.97275 1.97275 1 1 0
0.639714 1.97699 1.97699 1 1 0
0.643243 1.98123 1.98123 1 1 0
0.646757 1.98548 1.98548 1 1 0
0.650257 1.98973 1.98973 1 1 0
0.653743 1.99398 1.99398 1 1 0
0.657214 1.99823 1.99823 1 1 0
0.66067 2.00249 2.00249 1 1 0
0.664112 2.00675 2.00675 1 1 0
0.66754 2.01101 2.01101 1 1 0
0.670954 2.01527 2.01527 1 1 0
0.674354 2.01954 2.01954 1 1 0
0.67774 2.02381 2.02381 1 1 0
0.681111 2.02808 2.02808 1 1 0
0.684469 2.03235 2.03235 1 1 0
0.687813 2.03663 2.03663 1 1 0
0.691143 2.0409 2.0409 1 1 0
0.69446 2.04518 2.04518 1 1 0
0.697762 2.04947 2.04947 1 1 0
0.701052 2.05375 2.05375 1 1 0
0.704327 2.05804 2.05804 1 1 0
0.70759 2.06232 2.06232 1 1 0
0.710839 2.06661 2.06661 1 1 0
0.714074 2.07091 2.07091 1 1 0
0.717297 2.0752 2.0752 1 1 0
0.720506 2.0795 2.0795 1 1 0
0.723702 2.08379 2.08379 1 1 0
0.726885 2.08809 2.08809 1 1 0
0.730055 2.0924 2.0924 1 1 0
0.733212 2.0967 2.0967 1 1 0
0.736356 2.10101 2.10101 1 1 0
0.739488 2.10532 2.10532 1 1 0
0.742607 2.10963 2.10963 1 1 0
0.745713 2.11394 2.11394 1 1 0
0.748806 2.11825 2.11825 1 1 0
0.751887 2.12257 2.12257 1 1 0
0.754956 2.12688 2.12688 1 1 0
0.758012 2.1312 2.1312 1 1 0
0.761055 2.13553 2.13553 1 1 0
0.764087 2.13985 2.13985 1 1 0
0.767106 2.14417 2.14417 1 1 0
0.770113 2.1485 2.1485 1 1 0
0.773108 2.15283 2.15283 1 1 0
0.776091 2.15716 2.15716 1 1 0
0.779061 2.16149 2.16149 1 1 0
0.78202 2.16582 2.16582 1 1 0
0.784967 2.17016 2.17016 1 1 0
0.787903 2.17449 2.17449 1 1 0
0.790826 2.17883 2.17883 1 1 0
0.793738 2.18317 2.18317 1 1 0
0.796638 2.18751 2.18751 1 1 0
0.799527 2.19186 2.19186 1 1 0
0.802404 2.1962 2.1962 1 1 0
0.805269 2.20055 2.20055 1 1 0
0.808124 2.20489 2.20489 1 1 0
0.810966 2.20924 2.20924 1 1 0
0.813798 2.21359 2.21359 1 1 0
0.816618 2.21795 2.21795 1 1 0
0.819428 2.2223 2.2223 1 1 0
0.822226 2.22666 2.22666 1 1 0
0.825013 2.23101 2.23101 1 1 0
0.827789 2.23537 2.23537 1 1 0
0.830554 2.23973 2.23973 1 1 0
0.833308 2.24409 2.24409 1 1 0
0.836051 2.24845 2.24845 1 1 0
0.838784 2.25282 2.25282 1 1 0
0.841506 2.25718 2.25718 1 1 0
0.844217 2.26155 2.26155 1 1 0
0.846917 2.26592 2.26592 1 1 0
0.849607 2.27029 2.27029 1 1 0
0.852287 2.27466 2.27466 1 1 0
0.854956 2.27903 2.27903 1 1 0
0.857615 2.2834 2.2834 1 1 0
0.860263 2.28778 2.28778 1 1 0
0.862901 2.29215 2.29215 1 1 0
0.865528 2.29653 2.29653 1 1 0
0.868146 2.30091 2.30091 1 1 0
0.870753 2.30529 2.30529 1 1 0
0.873351 2.30967 2.30967 1 1 0
0.875938 2.31405 2.31405 1 1 0
0.878515 2.31843 2.31843 1 1 0
0.881082 2.32282 2.32282 1 1 0
0.88364 2.3272 2.3272 1 1 0
0.886187 2.33159 2.33159 1 1 0
0.888725 2.33598 2.33598 1 1 0
0.891253 2.34037 2.34037 1 1 0
0.893771 2.34476 2.34476 1 1 0
0.89628 2.34915 2.34915 1 1 0
0.898779 2.35354 2.35354 1 1 0
0.901269 2.35794 2.35794 1 1 0
0.903749 2.36233 2.36233 1 1 0
0.906219 2.36673 2.36673 1 1 0
0.90868 2.37112 2.37112 1 1 0
0.911132 2.37552 2.37552 1 1 0
0.913575 2.37992 2.37992 1 1 0
0.916008 2.38432 2.38432 1 1 0
0.918432 2.38872 2.38872 1 1 0
0.920847 2.39313 2.39313 1 1 0
0.923253 2.39753 2.39753 1 1 0
0.925649 2.40193 2.40193 1 1 0
0.928037 2.40634 2.40634 1 1 0
0.930416 2.41074 2.41074 1 1 0
0.932785 2.41515 2.41515 1 1 0
0.935146 2.41956 2.41956 1 1 0
0.937498 2.42397 2.42397 1 1 0
0.939841 2.42838 2.42838 1 1 0
0.942176 2.43279 2.43279 1 1 0
0.944501 2.4372 2.4372 1 1 0
0.946818 2.44162 2.44162 1 1 0
0.949127 2.44603 2.44603 1 1 0
0.951427 2.45045 2.45045 1 1 0
0.953718 2.45486 2.45486 1 1 0
0.956 2.45928 2.45928 1 1 0
0.958275 2.4637 2.4637 1 1 0
0.960541 2.46812 2.46812 1 1 0
0.962798 2.47254 2.47254 1 1 0
0.965047 2.47696 2.47696 1 1 0
0.967288 2.48138 2.48138 1 1 0
0.969521 2.4858 2.4858 1 1 0
0.971745 2.49022 2.49022 1 1 0
0.973961 2.49465 2.49465 1 1 0
0.97617 2.49907 2.49907 1 1 0
0.97837 2.5035 2.5035 1 1 0
0.980562 2.50792 2.50792 1 1 0
0.982745 2.51235 2.51235 1 1 0
0.984921 2.51678 2.51678 1 1 0
0.98709 2.52121 2.52121 1 1 0
0.98925 2.52564 2.52564 1 1 0
0.991402 2.53007 2.53007 1 1 0
0.993547 2.5345 2.5345 1 1 0
0.995683 2.53893 2.53893 1 1 0
0.997812 2.54336 2.54336 1 1 0
0.999934 2.5478 2.5478 1 1 0
1.00205 2.55223 2.55223 1 1 0
1.00415 2.55667 2.55667 1 1 0
1.00625 2.5611 2.5611 1 1 0
1.00834 2.56554 2.56554 1 1 0
1.01043 2.56998 2.56998 1 1 0
1.0125 2.57441 2.57441 1 1 0
1.01457 2.57885 2.57885 1 1 0
1.01663 2.58329 2.58329 1 1 0
1.01869 2.58773 2.58773 1 1 0
1.02073 2.59217 2.59217 1 1 0
